Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Artist (product.metafields.custom.artist),Artist/Band (product.metafields.custom.artist_band),Barcode Description (product.metafields.custom.barcode_description),Color (product.metafields.custom.color),Color saturation (product.metafields.custom.color_saturation),Condition (product.metafields.custom.condition),Contrast (product.metafields.custom.contrast),Discount Logic Set (product.metafields.custom.discount_logic_set),Discount Order (product.metafields.custom.discount_order),DX coding (product.metafields.custom.dx_coding),Expiry date (product.metafields.custom.expiry_date),Exposures (product.metafields.custom.exposures),Film format (product.metafields.custom.film_format),Film type (product.metafields.custom.film_type),First Level Product Classification  (product.metafields.custom.first_level_product_classification),Flow Trigger (product.metafields.custom.flow_trigger),genre (product.metafields.custom.genre),Grain (product.metafields.custom.grain),GST % (product.metafields.custom.gst),Hardware Brand (product.metafields.custom.hardware_brand),Inventory Classification New (product.metafields.custom.inventory_classification_new),Inventory Type (product.metafields.custom.inventory_type),ISO (product.metafields.custom.iso),Label (product.metafields.custom.label),Lookfy Gallery ID (product.metafields.custom.lookfy_gallery_id),watch-movement-type (product.metafields.custom.movement_type),Music Genre (product.metafields.custom.music_genre),Process (product.metafields.custom.process),Subgenre (product.metafields.custom.subgenre),timeline-arrives-in (product.metafields.custom.timeline_arrives_in),Watch Brand (product.metafields.custom.watch_brand),Watch Movement (product.metafields.custom.watch_movement),watch movement type (product.metafields.custom.watch_movement_type),Watch Size (product.metafields.custom.watch_size),Watch Gender (product.metafields.custom.watch_gender),Watch Type (product.metafields.custom.watch_type),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Age restrictions (product.metafields.shopify.age-restrictions),Amplifier/Booster suitable location (product.metafields.shopify.amplifier-booster-suitable-location),Amplifier class (product.metafields.shopify.amplifier-class),Audio codecs/formats supported (product.metafields.shopify.audio-codecs-formats-supported),Audio connectivity (product.metafields.shopify.audio-connectivity),Audio D/A converter (DAC) (product.metafields.shopify.audio-d-a-converter-dac),Audio output channel (product.metafields.shopify.audio-output-channel),Audio output format (product.metafields.shopify.audio-output-format),Audio player/recorder features (product.metafields.shopify.audio-player-recorder-features),Audio purpose (product.metafields.shopify.audio-purpose),Audio technology (product.metafields.shopify.audio-technology),Band color (product.metafields.shopify.band-color),Cable shielding (product.metafields.shopify.cable-shielding),Cartridge type (product.metafields.shopify.cartridge-type),Case color (product.metafields.shopify.case-color),Color (product.metafields.shopify.color-pattern),Comic edition (product.metafields.shopify.comic-edition),Comic tradition (product.metafields.shopify.comic-tradition),Condition (product.metafields.shopify.condition),Connection type (product.metafields.shopify.connection-type),Connectivity technology (product.metafields.shopify.connectivity-technology),Device interface (product.metafields.shopify.device-interface),Dial color (product.metafields.shopify.dial-color),Display technology (product.metafields.shopify.display-technology),DJ equipment features (product.metafields.shopify.dj-equipment-features),DJ software compatibility (product.metafields.shopify.dj-software-compatibility),Earphone features (product.metafields.shopify.earphone-features),Event type (product.metafields.shopify.event-type),Frequency/Radio bands supported (product.metafields.shopify.frequency-radio-bands-supported),Genre (product.metafields.shopify.genre),Headphone style (product.metafields.shopify.headphone-style),Height adjustment (product.metafields.shopify.height-adjustment),Language version (product.metafields.shopify.language-version),Material (product.metafields.shopify.material),Media content type (product.metafields.shopify.media-content-type),Media format (product.metafields.shopify.media-format),Microphone type (product.metafields.shopify.microphone-type),Mixer type (product.metafields.shopify.mixer-type),Mount material (product.metafields.shopify.mount-material),Mounting type (product.metafields.shopify.mounting-type),MPAA rating (product.metafields.shopify.mpaa-rating),Music genre (product.metafields.shopify.music-genre),Outlet type (product.metafields.shopify.outlet-type),Pairing method (product.metafields.shopify.pairing-method),Player drive type (product.metafields.shopify.player-drive-type),Power source (product.metafields.shopify.power-source),Processor technology (product.metafields.shopify.processor-technology),Seat shape (product.metafields.shopify.seat-shape),Sleeve length type (product.metafields.shopify.sleeve-length-type),Speaker design (product.metafields.shopify.speaker-design),Speaker features (product.metafields.shopify.speaker-features),Speaker technology (product.metafields.shopify.speaker-technology),Sports logo (product.metafields.shopify.sports-logo),Stylus type (product.metafields.shopify.stylus-type),Suitable space (product.metafields.shopify.suitable-space),Target audience (product.metafields.shopify.target-audience),Target gender (product.metafields.shopify.target-gender),Ticket additional features (product.metafields.shopify.ticket-additional-features),Ticket type (product.metafields.shopify.ticket-type),Video resolution supported (product.metafields.shopify.video-resolution-supported),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
shreeshyla-blue-white-dial-ref-665776-37mm-manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/1451/files/050326-watch-photos-144.jpg?v=1775482511,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
time-retro-by-xlake-ref-unknown-41mm-manual,Time Retro By Xlake (Ref. Unknown) (41mm; Manual),"<p>Time Retro By Xlake (Ref. Unknown) in 41mm with a manual movement.</p>
<table>
  <tbody>
    <tr>
<th>Reference</th>
<td>Unknown</td>
</tr>
    <tr>
<th>Size</th>
<td>41mm</td>
</tr>
    <tr>
<th>Movement</th>
<td>Manual</td>
</tr>
  </tbody>
</table>",The Revolver Club,Apparel & Accessories > Jewelry > Watches,Vintage Watches,"060426, 41mm, Manual, the-revolver-club, Time, vintage-watches",false,Title,Default Title,,,,,,,,VW-TRC-0514,0.0,shopify,deny,manual,4500.00,,true,true,,,,,,,,,false,Time Retro By Xlake (Ref. Unknown) (41mm; Manual),Vintage watch (Ref. Unknown) in 41mm. Movement: Manual.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Time,Manual,,41mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
casio-chronograph-ref-mtd-1046-41mm-quartz,Casio Chronograph (Ref. MTD-1046) (41mm; Quartz),"<p>Casio Chronograph (Ref. MTD-1046) in 41mm with a quartz movement.</p>
<table>
  <tbody>
    <tr>
<th>Reference</th>
<td>MTD-1046</td>
</tr>
    <tr>
<th>Size</th>
<td>41mm</td>
</tr>
    <tr>
<th>Movement</th>
<td>Quartz</td>
</tr>
  </tbody>
</table>",The Revolver Club,Apparel & Accessories > Jewelry > Watches,Vintage Watches,"060426, 41mm, Casio, Quartz, the-revolver-club, vintage-watches",false,Title,Default Title,,,,,,,,VW-TRC-0511,250.0,shopify,deny,manual,3500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0730/1451/files/040426-watch-photos-17.jpg?v=1775481929,1,,false,Casio Chronograph (Ref. MTD-1046) (41mm; Quartz),Vintage watch (Ref. MTD-1046) in 41mm. Movement: Quartz.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Casio,Quartz,,41mm,,Chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
casio-chronograph-ref-mtd-1046-41mm-quartz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/1451/files/040426-watch-photos-20.jpg?v=1775481943,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
casio-chronograph-ref-mtd-1046-41mm-quartz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/1451/files/040426-watch-photos-19.jpg?v=1775481969,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
casio-chronograph-ref-mtd-1046-41mm-quartz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/1451/files/040426-watch-photos-15.jpg?v=1775481979,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
westend-sowar-primo-military-ref-03-4457-10-36mm-automatic,Westend Sowar Primo Military (Ref. 03-4457-10) (36mm; Automatic),"<p>Westend Sowar Primo Military (Ref. 03-4457-10) in 36mm with a automatic movement.</p>
<table>
  <tbody>
    <tr>
<th>Reference</th>
<td>03-4457-10</td>
</tr>
    <tr>
<th>Size</th>
<td>36mm</td>
</tr>
    <tr>
<th>Movement</th>
<td>Automatic</td>
</tr>
  </tbody>
</table>",The Revolver Club,Apparel & Accessories > Jewelry > Watches,Vintage Watches,"060426, 36mm, Automatic, the-revolver-club, vintage-watches, Westend",false,Title,Default Title,,,,,,,,VW-TRC-0509,0.0,shopify,deny,manual,9400.00,,true,true,,,,,,,,,false,Westend Sowar Primo Military (Ref. 03-4457-10) (36mm; Automatic),Vintage watch (Ref. 03-4457-10) in 36mm. Movement: Automatic.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Westend,Automatic,,36mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
orient-ray-ii-diver-ref-aa02-c8-a-c165733-40mm-automatic,Orient Ray II Diver (Ref. AA02-C8-A C165733) (40mm; Automatic),"<p>Orient Ray II Diver (Ref. AA02-C8-A C165733) in 40mm with a automatic movement.</p>
<table>
  <tbody>
    <tr>
<th>Reference</th>
<td>AA02-C8-A C165733</td>
</tr>
    <tr>
<th>Size</th>
<td>40mm</td>
</tr>
    <tr>
<th>Movement</th>
<td>Automatic</td>
</tr>
  </tbody>
</table>",The Revolver Club,Apparel & Accessories > Jewelry > Watches,Vintage Watches,"060426, 40mm, Automatic, Orient, the-revolver-club, vintage-watches",false,Title,Default Title,,,,,,,,VW-TRC-0504,250000.0,shopify,deny,manual,17700.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0730/1451/files/01042026-watch-photo-404.jpg?v=1775479933,1,,false,Orient Ray II Diver (Ref. AA02-C8-A C165733) (40mm; Automatic),Vintage watch (Ref. AA02-C8-A C165733) in 40mm. Movement: Automatic.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orient,Automatic,,40mm,,Diver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
orient-ray-ii-diver-ref-aa02-c8-a-c165733-40mm-automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/1451/files/01042026-watch-photo-406.jpg?v=1775479942,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orient-ray-ii-diver-ref-aa02-c8-a-c165733-40mm-automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/1451/files/01042026-watch-photo-405.jpg?v=1775479951,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
